11,12,24,32,33,38,0,65,6267
14,15,26,30,42,54,0,47,4178
6,10,35,45,49,56,0,54,4723
12,16,28,29,47,50,1,90,6943
24,26,27,36,39,59,0,23,2133
2,7,17,34,41,50,0,25,1622
20,23,25,32,54,60,0,28,2762
4,12,23,26,39,46,0,77,5387
2,16,21,37,43,57,0,134,5262
1,10,12,25,49,57,2,114,6686
2,3,12,21,23,56,0,53,4363
1,2,7,19,35,51,0,74,4519
4,24,47,48,50,57,0,31,2669
10,17,33,42,54,58,0,49,3799
4,7,20,25,38,50,0,74,5579
4,23,24,25,29,42,0,86,6849
2,7,22,35,43,59,1,152,8630
3,4,13,34,42,50,0,41,2827
4,12,30,47,49,59,0,41,2977
5,27,37,38,41,50,0,34,3135
12,17,18,30,32,58,0,53,3448
1,23,36,43,47,59,0,74,4910
30,31,39,45,48,59,0,38,2588
12,17,44,45,46,60,0,80,5517
13,17,27,29,40,56,0,100,8936
9,12,21,37,39,54,0,143,10120
1,9,26,40,47,48,0,101,7655
3,7,45,47,53,55,1,189,15290
3,10,16,30,37,50,0,62,4336
1,19,24,42,50,58,0,63,4477
15,22,32,38,50,54,0,62,4419
4,8,30,33,37,59,1,93,6408
12,16,20,21,29,50,0,49,3078
4,12,25,34,35,48,0,68,5401
14,21,29,34,46,47,0,69,4559
10,35,38,51,52,60,0,66,5330
3,5,14,29,34,51,0,58,4919
5,10,37,46,54,58,1,64,4336
12,27,42,46,47,50,0,30,3058
3,15,35,41,57,60,0,56,3075
2,14,23,28,50,56,0,80,3943
20,31,36,37,45,51,0,21,1890
25,26,29,36,52,54,0,26,3127
7,10,28,50,51,59,0,43,3828
8,10,13,39,54,56,0,66,5707
2,11,23,35,42,59,0,144,7533
4,8,21,32,43,48,1,140,8427
8,27,37,42,53,56,0,27,2163
5,8,17,35,37,48,1,126,6657
10,11,26,27,31,41,0,19,1521
20,31,34,37,54,60,0,40,1955
17,19,29,31,44,57,0,62,3247
6,31,38,39,50,60,0,13,1808
2,6,19,22,28,43,0,71,5884
9,14,19,35,42,58,1,114,5756
9,29,34,43,45,56,0,32,1949
3,15,16,33,51,57,0,62,3629
3,38,42,47,55,56,0,15,1730
14,21,26,29,36,48,0,76,4389
5,19,24,34,39,43,0,80,4883
6,12,47,48,52,58,0,66,3447
3,4,9,29,32,52,0,48,4104
19,29,35,42,55,57,0,56,4675
1,7,11,37,38,56,0,44,4497
11,19,20,22,42,48,0,73,5791
6,14,18,24,48,60,0,117,8216
3,5,10,21,28,57,0,193,12055
3,13,37,47,56,59,1,134,9937
2,30,36,43,48,60,0,62,3489
18,26,35,41,47,60,0,50,3179
2,8,27,32,49,56,0,130,6188
2,15,21,31,46,57,0,44,3844
5,11,15,23,25,30,0,121,7669
1,4,5,33,37,48,0,75,6450
10,28,32,41,47,57,2,89,5508
11,13,38,39,54,57,0,57,2116
9,15,23,45,46,56,0,43,3244
2,8,11,41,46,50,0,37,2534
9,19,37,39,50,57,0,56,3621
20,21,30,40,47,52,0,21,1885
10,29,30,34,43,52,0,27,2469
8,9,22,25,41,44,0,58,4935
5,19,25,46,51,58,0,105,5868
10,17,21,32,45,46,2,82,5102
4,29,33,36,38,42,0,37,3307
4,10,17,27,41,52,0,31,2585
1,15,26,51,54,59,0,22,2144
6,7,9,20,33,48,0,53,5002
10,21,28,40,41,47,0,52,4148
6,7,8,27,45,53,0,68,3571
18,24,30,42,51,56,0,47,4106
23,28,38,42,50,53,0,29,3478
10,14,32,47,50,56,0,162,10814
2,13,41,49,51,53,0,94,7705
3,32,33,42,48,50,0,117,12045
15,17,23,33,39,49,1,510,37086
13,16,46,53,57,58,0,40,2678
10,16,17,34,44,51,1,42,3073
18,31,33,49,57,58,0,40,4078
17,22,28,38,52,59,0,64,4859
5,6,16,24,34,60,1,73,6233
9,23,30,38,44,47,0,41,2825
7,8,11,18,37,43,0,77,5314
17,29,31,35,43,59,0,94,5512
7,22,32,36,38,51,0,67,5162
7,9,30,44,51,60,0,58,4700
1,16,34,36,45,48,0,68,5642
16,24,34,44,54,57,0,91,7679
14,19,20,40,48,52,0,67,5308
2,3,44,47,50,54,0,82,6231
14,15,27,42,44,48,1,242,14062
17,27,32,34,47,56,1,90,4602
8,9,39,44,49,58,0,33,2208
7,22,25,44,59,60,0,117,6520
3,16,19,32,35,58,3,177,7593
6,14,23,34,38,44,0,42,3489
30,38,46,51,56,59,0,17,1465
3,17,24,25,27,44,0,88,7056
3,24,31,42,43,53,0,59,3478
11,15,40,41,42,47,0,37,2924
2,3,17,49,50,59,0,71,4732
4,18,23,31,37,54,2,185,8821
9,12,34,46,47,57,0,35,3275
2,8,17,22,42,44,0,111,6853
39,40,42,47,59,60,1,34,2296
2,8,11,12,19,35,1,99,5632
15,24,32,50,53,57,0,25,1454
8,11,31,33,42,57,0,47,2926
23,26,27,41,51,53,0,28,2694
5,27,36,40,46,48,0,46,3704
10,19,26,28,44,54,0,51,4381
21,22,25,40,51,57,0,37,3453
27,29,42,49,50,51,1,57,3912
8,21,34,40,43,52,0,26,2923
1,5,10,17,47,58,0,80,6225
5,18,31,43,55,58,0,81,4636
4,19,30,34,57,59,0,70,5051
10,20,42,44,52,59,0,32,3024
18,20,24,36,53,58,1,153,8240
4,8,12,41,45,60,0,30,3847
13,15,20,28,31,36,0,69,4817
11,12,37,38,43,54,0,33,3702
10,28,29,35,42,46,0,45,3852
25,30,37,46,49,51,0,46,4314
4,18,24,43,51,56,0,99,6959
17,41,42,44,45,60,1,81,6642
21,32,37,52,53,60,0,13,1494
2,11,12,14,22,39,0,56,4752
4,13,31,33,47,51,0,114,6503
17,33,37,50,55,59,0,100,5764
1,12,21,32,34,44,0,79,4885
24,40,50,52,54,60,1,50,3672
20,24,34,39,54,60,0,21,1733
7,9,17,21,22,54,0,105,6983
15,16,19,22,34,35,0,92,6400
1,19,42,44,49,52,0,54,4782
3,18,26,51,53,56,0,105,6595
20,24,28,37,41,44,0,59,6653
2,41,43,55,57,58,0,82,6473
5,11,22,31,35,41,0,98,10769
7,21,22,43,46,57,0,212,16644
3,4,8,30,45,54,2,596,27120
18,20,36,53,54,58,0,948,3559
4,18,21,34,38,59,1,89,6184
13,16,32,33,34,56,0,100,5617
18,23,50,52,55,58,0,68,3490
5,17,20,32,41,55,0,62,4688
32,44,48,51,53,59,0,72,4007
2,4,15,16,55,57,1,89,6223
7,14,24,29,35,39,1,49,4239
9,36,37,41,51,53,0,25,2244
1,9,19,25,50,52,0,120,6205
17,22,26,28,38,42,0,48,4586
3,15,27,29,36,53,0,107,6512
1,6,28,29,46,49,1,63,5376
4,19,21,26,29,54,0,62,4474
14,30,36,38,46,59,1,27,2683
9,12,23,33,45,51,0,64,4731
17,20,26,28,48,49,1,44,3580
5,28,33,36,37,38,0,144,3220
23,25,30,46,47,59,0,61,3491
4,8,12,38,44,52,0,135,6883
3,25,31,41,43,60,0,37,3505
5,17,24,52,55,57,0,94,6584
1,9,35,41,48,57,0,62,4365
12,13,19,41,45,49,0,136,8735
2,15,39,50,53,57,0,90,6122
2,20,21,27,51,60,0,90,7236
8,22,36,37,46,52,1,132,10214
21,33,34,40,41,59,0,24,2019
19,23,26,31,33,36,0,45,3499
4,10,32,33,49,60,1,43,4246
16,27,35,39,49,57,0,42,3095
20,28,37,46,49,55,0,73,5481
7,17,19,34,36,39,0,245,14573
2,17,21,36,42,53,1,196,10515
8,14,25,39,45,51,0,66,3308
1,3,21,25,44,48,0,55,5101
7,13,18,29,31,45,0,243,10898
5,14,22,29,33,44,2,144,9280
2,21,22,30,41,52,0,20,1763
15,27,35,50,57,59,0,39,3235
6,19,23,37,49,50,0,103,5670
5,25,31,33,37,51,0,109,6936
10,11,15,27,53,60,0,37,3406
5,8,18,42,52,59,0,73,5310
3,12,23,41,47,58,1,116,7783
16,37,43,52,58,59,0,21,2669
4,8,27,44,54,59,0,118,6615
1,5,12,47,52,59,0,92,6373
3,5,11,14,33,58,1,95,8955
22,41,44,46,52,54,0,30,2141
1,23,41,44,51,52,0,28,2679
23,41,42,48,49,59,0,43,3953
14,24,34,39,49,55,0,41,3894
2,11,18,27,30,54,0,132,7126
1,16,39,42,48,55,1,71,5055
5,8,18,24,33,57,0,81,5213
5,12,21,32,33,35,2,90,6180
46,47,51,54,57,59,1,38,2468
24,25,32,34,50,57,0,24,2210
7,13,22,33,48,51,3,269,8718
3,5,11,33,39,57,0,138,7139
6,18,19,33,34,53,0,73,4852
2,4,16,21,36,53,0,81,7193
2,11,40,48,49,55,1,41,3554
15,17,37,48,50,59,0,30,2644
8,13,20,26,33,42,0,125,6128
5,30,36,39,57,58,0,61,3934
1,4,26,28,41,58,0,55,4397
5,13,14,18,30,57,0,91,7445
1,4,13,30,51,60,0,124,9572
13,25,35,41,50,56,1,82,6898
5,21,28,34,54,57,3,108,6144
4,11,14,33,44,45,0,66,4390
15,18,31,33,34,56,3,723,4082
1,8,30,36,47,53,0,36,2274
12,16,20,31,38,45,0,93,4213
9,30,33,37,40,41,0,55,4524
14,23,25,28,38,53,0,74,6395
3,5,7,9,17,32,1,452,24482
12,16,18,27,42,58,0,69,4616
3,15,28,31,39,51,0,42,3714
15,17,29,35,36,59,0,88,6837
1,8,34,41,53,58,0,74,4974
8,12,24,40,43,49,0,125,8510
16,22,32,38,40,45,1,244,9930
4,10,20,43,46,47,0,38,2643
4,16,18,46,56,59,0,55,4846
6,15,19,24,31,32,0,120,7953
13,27,31,34,47,58,0,193,10923
8,17,46,48,56,60,0,73,6874
2,21,27,29,32,38,0,130,10296
2,10,15,18,29,39,2,290,20863
8,9,15,38,41,60,0,36,3028
1,4,6,8,25,28,0,330,13216
5,24,25,26,42,60,0,68,5121
3,20,29,40,44,58,0,47,3838
4,16,31,36,54,55,0,76,6790
7,15,20,21,23,29,2,165,11901
9,17,18,32,53,55,0,40,3203
3,4,21,22,28,32,0,40,4526
18,24,36,44,55,58,0,103,6681
29,38,39,49,53,58,0,41,3771
12,15,27,37,51,60,0,87,7074
3,7,25,31,40,58,1,174,10015
5,10,16,23,26,27,1,86,5694
29,40,43,44,45,47,0,34,2419
4,6,12,37,41,42,1,67,5871
2,4,17,33,48,55,1,136,5935
4,27,36,37,49,52,0,46,2884
7,13,15,34,42,48,0,159,8123
1,6,12,29,34,58,2,111,5083
2,3,13,37,46,54,0,61,4679
2,11,21,30,35,52,0,113,3889
14,19,40,47,55,58,0,43,3755
7,9,12,19,20,41,1,178,10125
8,9,25,41,57,60,0,65,3861
3,8,17,26,28,49,0,110,8105
5,9,11,20,25,60,1,174,9476
6,19,31,34,51,56,0,36,2885
9,24,44,51,55,58,0,35,4170
4,13,23,29,46,47,0,77,6124
1,2,19,32,39,52,0,56,4646
2,33,42,43,51,55,1,46,4247
5,21,31,39,40,56,0,21,1505
2,7,8,18,40,45,0,65,4937
18,22,28,29,39,53,0,23,2722
10,27,28,29,40,52,0,34,3705
6,10,17,33,51,53,0,92,7192
18,20,33,44,47,60,0,112,6992
20,26,34,51,52,54,0,66,5453
5,16,17,20,24,32,1,262,17979
1,8,23,37,54,57,0,123,7495
24,33,40,43,46,49,1,59,5508
15,16,26,29,43,57,0,49,3682
5,6,17,33,39,54,0,83,6445
1,3,18,20,42,49,0,61,4635
1,11,26,51,59,60,0,289,19044
10,27,36,39,41,52,1,177,11703
4,36,44,46,53,56,0,27,3108
6,7,28,35,43,51,0,80,5438
2,20,24,27,36,52,0,96,6631
1,6,28,39,44,55,0,66,6431
10,12,36,44,54,57,1,82,8071
13,18,25,30,46,51,0,79,4761
14,21,25,48,51,60,0,35,3197
10,11,13,35,39,58,0,79,6346
1,5,6,17,31,50,0,102,8623
28,40,42,54,55,57,1,49,4875
1,2,8,10,14,48,0,148,8110
3,16,21,28,38,57,1,70,4990
2,5,17,29,34,52,1,143,6295
14,24,26,33,45,60,0,66,4590
7,10,11,13,43,57,0,66,5281
8,11,15,16,52,57,1,77,5743
15,27,34,42,49,53,1,112,4385
13,14,18,27,41,60,0,37,3567
12,15,16,20,27,32,2,86,6311
6,8,38,50,53,59,1,23,2350
2,3,4,15,49,59,0,46,3923
18,20,24,45,51,57,1,50,3853
1,12,14,16,37,45,1,63,4089
1,3,16,18,41,42,1,60,5220
9,21,23,30,41,56,0,29,2579
2,8,23,33,37,55,0,114,6442
1,22,44,47,49,50,0,68,4202
4,16,19,28,29,49,0,74,5517
7,19,30,39,43,57,0,72,6501
6,10,25,32,43,49,0,115,8153
4,10,14,25,28,56,0,172,10795
25,27,44,47,48,57,0,146,10795
9,17,28,45,49,53,1,275,16287
5,8,16,23,41,53,2,302,8729
5,7,37,43,53,54,0,56,3846
9,18,19,43,47,54,0,47,4915
8,25,32,34,36,44,0,66,5305
3,10,23,29,47,50,0,111,7099
10,12,16,21,39,53,0,119,7179
4,10,19,32,33,42,0,102,8656
5,6,9,11,18,37,2,300,19219
3,6,34,41,43,45,0,47,3645
5,12,24,28,36,37,1,150,8339
11,18,20,34,41,56,0,59,4152
9,16,24,29,52,56,0,109,7213
4,17,38,40,50,55,0,63,5460
10,20,23,28,42,43,0,70,6647
5,20,29,33,40,59,0,108,7731
12,21,39,40,50,55,0,81,7674
2,4,6,10,23,45,4,954,52159
3,20,28,32,36,46,0,58,4426
6,24,31,35,42,57,0,78,5886
2,18,20,32,37,48,0,93,6101
9,20,24,36,40,42,0,175,10325
17,23,24,27,49,56,0,146,12471
1,9,30,33,34,40,0,130,11224
19,23,27,38,41,49,0,299,18464
9,10,21,36,41,48,1,211,18534
10,16,21,23,27,36,0,168,10462
3,13,14,16,41,52,0,102,9766
1,17,21,33,48,56,1,242,13115
11,20,21,30,50,52,1,49,3434
14,31,35,38,44,55,0,42,3392
7,17,18,33,41,42,0,119,10353
6,7,10,12,24,57,1,284,17901
9,11,23,35,46,51,0,83,5695
10,19,28,41,55,56,0,47,5696
2,3,6,35,49,58,0,95,6982
1,15,28,43,50,57,1,135,7144
4,15,43,47,50,60,0,37,3139
3,9,20,36,53,54,0,85,6294
7,9,39,43,44,60,0,71,5791
6,8,11,14,29,52,0,141,8371
6,14,26,28,42,45,2,217,11277
4,9,25,32,33,43,1,52,5266
4,32,34,43,52,58,0,43,3283
3,6,29,36,47,59,2,82,5947
3,15,16,22,25,54,1,65,5054
18,30,37,41,44,50,0,26,3005
4,9,13,17,20,47,1,259,14186
1,6,17,27,35,40,0,36,3143
8,20,21,43,44,55,0,30,2965
10,34,41,44,45,54,0,22,2684
7,35,40,44,50,55,0,63,4116
4,17,18,54,56,59,1,94,6105
26,44,46,49,55,56,0,20,2425
4,14,19,39,45,60,0,51,3386
7,11,16,18,33,49,0,122,7528
3,7,29,33,42,56,1,263,11744
4,31,42,52,57,59,0,21,2186
5,8,14,24,29,30,3,152,7135
8,16,24,39,52,60,1,43,3389
12,17,19,32,47,55,0,75,4068
5,18,23,32,49,54,0,279,9245
1,8,16,34,36,49,0,119,7753
12,27,30,33,52,55,0,104,7799
5,10,16,21,39,58,1,111,8648
9,22,29,36,51,56,0,53,3770
4,5,6,19,23,39,1,127,9233
7,31,32,34,37,43,0,41,4242
19,21,25,28,43,50,0,33,2763
2,4,15,18,25,36,0,118,6796
9,28,31,36,37,42,0,25,2049
10,27,40,46,49,58,2,734,55988
9,37,40,50,58,60,0,6,683
3,15,26,28,31,58,0,66,3640
3,30,35,44,47,60,0,52,3686
1,10,18,19,44,49,0,92,6105
3,16,19,24,33,60,1,129,8734
6,10,28,33,34,53,0,53,3641
6,23,31,33,39,52,0,30,3040
27,28,29,32,48,55,0,37,3792
7,8,23,36,46,54,0,91,6998
15,17,28,31,35,52,0,58,5033
1,4,14,21,25,51,0,101,7455
14,20,29,36,44,47,0,99,6884
6,17,19,34,46,55,0,148,9655
4,12,14,21,26,28,0,141,8206
20,28,40,41,51,58,0,76,6061
9,24,31,44,48,49,0,210,15420
9,29,41,43,46,49,4,248,19079
23,30,31,54,55,60,0,38,2442
5,6,34,46,53,55,0,72,7628
1,3,5,18,40,48,1,118,10504
4,7,42,47,48,51,0,43,4214
18,22,25,30,31,41,0,43,3308
5,17,31,47,51,53,0,72,6107
6,14,17,26,40,49,0,56,5145
20,40,42,52,54,60,0,70,3923
22,28,30,31,35,54,0,86,6211
20,28,43,51,52,56,0,44,4342
4,5,20,47,53,56,0,97,8380
1,11,14,23,42,48,1,179,12185
11,13,27,34,46,49,1,228,10746
3,10,13,30,41,57,0,79,5610
6,12,28,43,52,56,0,90,6438
5,7,24,25,36,47,0,140,9619
6,7,39,47,51,52,0,38,4174
2,3,12,16,37,47,0,77,6958
11,14,21,30,33,49,0,102,7379
33,38,47,50,52,55,1,78,6269
1,22,30,45,50,53,0,27,2330
5,22,28,47,59,60,0,99,5765
12,30,34,44,57,60,0,70,5176
18,20,26,31,44,45,0,67,5964
2,4,29,52,56,60,0,82,7157
5,10,12,20,29,37,4,545,21948
4,9,23,27,28,30,0,134,7342
2,10,21,35,43,54,0,96,5571
7,8,12,13,15,41,1,196,12126
8,17,19,40,43,49,0,42,4013
9,20,44,52,59,60,0,32,3164
14,21,27,31,35,50,0,44,4064
10,11,19,37,53,56,2,146,7261
3,11,16,22,25,33,0,138,6525
17,20,49,52,57,59,0,34,2691
2,9,12,14,32,54,0,72,5845
6,13,24,41,50,53,0,54,4511
17,20,26,27,55,57,1,63,4448
3,6,19,20,58,60,0,85,5086
36,37,39,49,54,60,0,35,2662
22,29,36,41,48,58,0,52,3708
16,19,23,28,39,58,0,71,5692
3,10,11,39,54,56,1,91,6489
28,32,36,49,55,60,0,67,3425
8,9,11,48,53,60,0,63,4195
7,9,30,33,38,55,0,99,6138
5,10,25,39,43,52,0,95,6613
4,13,14,26,29,35,0,141,9645
2,6,11,36,37,48,0,112,8526
9,11,22,32,35,56,0,108,8377
1,12,20,26,45,54,0,125,9464
5,14,17,30,35,38,0,251,16146
3,7,9,10,31,34,0,993,57447
3,15,31,36,48,54,7,981,44163
2,23,33,35,40,50,0,28,2326
3,11,26,34,45,53,0,111,6156
5,29,30,36,41,48,0,87,6593
10,25,30,47,50,51,0,144,10052
4,7,13,25,27,58,0,555,26524
5,11,15,28,43,50,0,266,16184
10,23,29,31,33,46,0,211,17290
2,33,34,37,41,53,0,220,17919
5,15,43,48,52,55,1,377,30478
5,14,37,43,46,58,0,102,5864
5,8,19,26,48,57,0,121,7404
15,17,35,42,47,48,0,358,9411
19,21,27,41,53,57,1,124,6867
31,32,34,40,50,55,1,36,3825
10,31,40,50,55,56,0,57,9917
4,28,30,31,35,54,1,463,5301
10,23,36,50,52,60,0,43,3050
12,30,32,40,49,60,0,42,2827
9,12,19,22,35,37,0,110,9272
5,20,23,27,39,49,1,161,9961
8,11,12,15,18,22,0,161,7374
22,29,32,49,54,59,0,33,3057
3,5,19,24,30,35,0,120,9102
10,16,20,26,49,55,0,83,6028
3,8,17,20,38,53,0,136,9270
5,18,21,26,39,59,1,132,9303
13,14,24,39,40,45,0,41,3065
1,15,37,39,48,52,0,57,3794
8,9,12,22,42,49,0,123,8257
10,13,25,26,28,45,0,181,12556
11,34,45,48,51,54,0,19,2046
9,19,23,29,32,57,0,139,8401
2,8,15,25,34,45,0,124,9080
2,10,34,37,43,50,4,1561,94921
10,37,40,43,57,59,0,46,3939
3,9,11,24,36,51,0,164,9543
20,33,34,57,58,60,0,86,3832
3,8,36,40,51,53,1,103,5887
1,2,24,40,51,59,0,61,4394
5,27,34,46,48,52,0,261,9795
2,14,35,39,49,51,0,67,4975
2,17,23,43,44,51,0,99,7284
7,9,14,18,29,39,0,142,9454
5,23,38,39,51,54,0,155,11485
26,33,35,38,43,53,0,121,8843
2,15,26,27,30,52,2,154,11765
11,26,47,55,57,59,0,27,2688
4,6,39,46,54,58,0,74,5240
19,23,29,31,41,53,0,70,5798
10,14,22,41,42,53,0,78,6490
5,7,8,9,11,39,2,440,25528
4,18,26,36,41,53,0,79,4180
4,17,36,37,51,56,0,29,2583
13,19,24,46,50,60,0,97,7669
6,10,33,39,42,60,0,106,8019
4,20,30,41,47,58,0,56,5172
3,16,17,44,53,60,0,123,8836
4,5,15,17,27,51,2,200,15111
5,9,24,31,33,42,0,144,9186
1,2,39,48,52,59,0,65,6281
13,26,27,28,35,52,0,113,9626
13,19,26,40,58,60,0,118,8910
13,17,21,39,40,59,0,166,11088
2,14,48,55,58,60,0,111,11630
5,9,11,22,36,40,2,560,30367
12,18,31,50,59,60,0,30,1783
4,16,24,25,30,56,0,187,5455
8,14,29,35,36,40,0,98,5880
6,10,16,20,29,54,0,97,8585
8,11,14,30,36,38,1,198,12813
4,23,39,52,55,56,0,37,4203
8,30,40,44,59,60,0,57,4333
20,21,26,29,31,36,0,46,3353
10,15,28,31,33,38,0,127,9744
2,5,28,33,51,52,0,185,12297
11,12,31,33,42,52,0,137,8177
17,30,32,40,42,56,0,69,7350
1,3,8,13,27,52,2,436,30724
2,3,14,23,34,50,0,93,7535
18,40,47,54,57,58,0,49,5416
9,11,23,30,31,54,0,128,10397
1,13,24,40,44,50,0,163,11182
4,6,29,48,50,51,0,148,10401
2,5,15,20,43,57,1,314,20014
10,14,43,46,49,53,0,48,3607
2,5,11,13,56,59,0,100,9538
14,15,30,53,55,60,1,38,4046
8,22,32,43,53,56,0,35,3035
43,44,46,53,54,59,2,58,3652
3,16,23,25,51,56,1,74,5155
2,10,15,44,56,57,0,63,5084
8,19,46,51,52,54,0,40,3573
7,14,15,20,23,35,0,79,7568
3,5,11,36,44,46,0,136,9982
6,19,22,34,43,45,0,167,10694
7,10,32,43,47,54,1,153,11019
7,8,24,30,33,47,0,75,4417
7,12,25,26,32,39,0,100,6163
8,9,14,32,53,59,0,107,7570
7,9,12,19,45,54,0,253,13609
5,20,22,28,29,30,0,201,10377
1,4,26,39,43,49,0,140,9036
38,42,44,52,58,60,0,122,7797
1,27,29,38,50,52,1,108,9003
8,13,25,34,42,48,1,241,9757
6,13,29,30,35,37,0,67,5004
11,14,16,28,34,46,0,140,6962
4,5,16,18,27,51,0,103,7798
17,24,25,38,41,55,0,128,8496
10,47,51,53,59,60,1,128,11775
10,21,43,47,53,55,0,54,3738
6,15,25,37,48,55,0,58,5387
18,29,31,44,51,57,0,86,5421
2,5,16,20,35,43,0,195,14090
10,11,18,19,30,50,0,179,13207
16,35,36,41,52,54,0,89,7175
10,23,27,43,53,59,1,213,14179
7,8,11,39,43,50,0,66,5244
8,18,21,30,48,49,0,76,6768
9,24,26,39,46,57,1,157,11461
3,5,13,24,35,59,1,150,10790
25,26,28,33,42,51,0,54,3893
1,6,8,10,25,27,0,392,16794
3,14,20,22,49,51,1,94,7457
1,32,38,47,51,54,1,38,3539
2,20,35,38,45,51,0,30,2680
1,18,19,33,43,60,1,102,6329
7,10,14,16,54,59,0,58,5087
13,21,30,36,59,60,0,71,6148
1,11,20,37,40,52,0,90,6566
5,7,42,46,50,60,0,102,8092
19,20,31,42,51,56,0,58,6113
8,19,21,36,42,59,3,236,13393
7,17,19,26,40,50,0,74,6043
12,32,40,47,48,59,1,57,5205
9,19,45,46,54,56,0,38,2940
7,12,38,39,45,56,0,89,5009
9,19,20,50,51,60,1,168,7012
3,4,29,36,45,55,5,954,85582
13,33,36,41,50,56,0,34,3264
9,18,24,35,36,59,0,75,6632
3,11,13,27,32,47,1,161,10308
2,8,38,42,48,49,1,71,4842
11,17,24,39,46,49,0,133,6490
6,13,21,22,31,46,0,90,7070
1,19,24,26,52,55,0,116,6940
3,15,16,35,37,47,0,145,10440
6,10,12,17,28,53,0,254,13663
2,16,17,25,50,54,2,112,9880
23,27,30,37,38,44,0,38,3381
2,12,19,22,36,58,3,129,8825
25,35,42,45,52,57,0,36,2744
10,13,20,40,44,53,0,60,4436
2,24,26,32,35,50,0,52,3368
12,27,37,44,54,59,1,124,7974
2,7,13,29,38,43,0,111,6443
10,21,26,29,32,38,1,34,4447
5,16,24,32,38,46,0,195,7636
2,4,5,27,49,59,2,115,9979
3,4,8,11,47,49,0,101,7421
3,36,40,46,58,60,0,48,4069
7,27,39,52,55,57,1,73,6082
6,21,28,31,33,43,0,32,3575
14,25,28,45,53,58,2,121,7136
9,11,21,49,53,54,0,57,4091
2,5,12,13,25,35,1,175,12352
2,5,17,18,54,59,0,74,5614
5,12,36,45,50,58,0,61,5455
3,14,52,55,57,60,0,100,6994
11,27,30,40,44,57,1,109,7087
5,13,16,17,27,55,0,70,6131
7,9,23,44,46,55,0,106,6224
2,18,30,31,45,56,2,56,5010
27,35,36,37,42,59,1,52,4170
12,28,38,39,51,56,0,27,3462
18,27,32,43,50,52,0,47,3492
22,29,31,43,50,54,0,48,4047
1,16,28,39,44,57,1,146,7397
4,19,27,28,29,31,2,149,7924
7,12,19,34,40,53,0,74,5293
2,8,12,28,33,43,0,116,8651
4,18,24,28,39,44,1,86,5717
11,16,24,35,46,50,0,32,4092
5,11,17,19,44,48,0,245,13657
29,48,52,54,55,58,0,44,4577
3,4,7,15,27,56,0,249,18115
14,32,33,40,42,51,0,75,7149
34,39,43,56,57,60,2,648,9834
9,26,34,43,53,54,0,72,6208
11,12,25,33,48,54,1,233,11965
2,9,10,21,27,38,0,101,7929
13,16,20,26,39,42,0,95,6176
7,8,27,31,32,51,0,88,7470
3,14,17,32,37,39,1,315,15516
7,10,17,24,38,57,0,134,9133
18,29,31,42,43,53,0,53,3583
4,19,20,24,39,43,0,118,8075
6,19,26,47,50,58,0,96,6846
18,29,40,42,50,54,0,70,6917
8,12,32,44,46,48,2,360,21016
6,8,24,37,41,45,1,103,6893
13,15,33,45,54,55,0,70,3887
21,37,44,46,49,57,0,36,3349
26,36,40,46,49,51,0,39,3766
3,19,22,24,35,49,2,206,14457
5,12,45,52,56,59,4,83,6383
7,8,10,12,27,56,0,188,11107
17,21,30,48,52,58,0,56,3828
2,11,16,18,36,45,0,129,9189
19,31,39,44,53,59,1,142,8046
2,5,13,17,39,44,1,250,12007
3,8,21,25,27,43,3,187,8340
3,7,15,29,38,60,0,83,6625
7,16,29,36,38,50,1,82,6460
6,15,18,24,30,44,0,67,5957
8,39,44,47,53,56,0,73,4824
7,15,19,34,37,55,1,204,9777
9,12,22,39,48,60,0,59,4805
2,19,22,30,46,52,0,87,6685
5,9,13,33,40,54,0,278,17721
16,24,25,42,45,59,0,124,10268
4,13,14,40,46,52,1,124,9358
3,18,22,34,55,58,2,116,6335
4,15,45,47,50,52,0,93,6915
1,13,23,24,30,57,0,127,9275
22,23,26,37,38,48,0,107,8856
7,14,31,33,36,49,2,712,19524
2,34,35,42,43,55,0,45,3961
2,6,28,36,51,56,1,148,11068
17,29,36,38,53,56,0,66,5471
12,13,20,30,34,49,0,80,6274
12,20,32,48,52,54,0,72,5984
2,5,27,28,48,55,0,175,11165
5,19,32,41,49,58,1,133,10497
6,13,24,32,40,51,1,87,5521
1,19,28,33,39,41,0,51,4339
1,25,29,36,56,60,0,83,6212
2,6,18,30,52,56,0,116,8481
26,27,31,38,44,45,0,88,7146
2,10,11,33,52,57,0,164,12868
2,14,28,50,57,58,0,60,5878
6,13,25,32,47,57,0,282,14237
4,27,29,41,48,52,0,144,11007
14,32,33,36,41,52,3,1368,113258
6,8,14,26,36,40,0,24,2685
15,16,34,42,46,59,0,96,6867
2,4,16,33,44,51,0,134,9515
2,6,30,34,35,52,1,147,11563
4,14,27,38,50,52,0,103,7074
31,36,44,47,49,54,0,99,6683
5,9,25,27,38,40,1,392,12264
13,22,28,29,40,48,0,46,4520
2,24,32,50,54,59,0,76,5570
6,11,16,26,44,53,0,117,7939
4,6,13,34,37,51,1,213,15287
23,24,26,41,52,53,1,75,3925
1,2,10,19,20,37,1,179,6493
4,13,35,54,56,58,0,105,6920
2,34,36,38,51,55,2,172,9203
10,25,33,36,40,58,0,92,5159
12,18,23,25,45,50,0,130,7002
